Kingdom	Phylum	Class	Order	Family	Genus
sq3897	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3898	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq3899	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3900	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3901	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
sq3902	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3903	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq3904	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3905	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3906	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
sq3907	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
sq3908	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
sq3909	Bacteria	Planctomycetes	OM190	NA	NA	NA
sq3910	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq3911	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3912	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
sq3913	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
sq3914	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3915	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA
sq3916	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
sq3917	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
sq3918	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
sq3919	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq3920	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
sq3921	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3922	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Bythopirellula
sq3923	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
sq3924	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
sq3925	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group
sq3926	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3927	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	SEEP-SRB4
sq3928	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
sq3929	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudahrensia
sq3930	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3931	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3932	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia
sq3933	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3934	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3935	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3936	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3937	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3938	Bacteria	PAUC34f	NA	NA	NA	NA
sq3939	Bacteria	PAUC34f	NA	NA	NA	NA
sq3940	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3941	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3942	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3943	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
sq3944	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1
sq3945	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
sq3946	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3947	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq3948	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
sq3949	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3950	Bacteria	PAUC34f	NA	NA	NA	NA
sq3951	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3952	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA
sq3953	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella
sq3954	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3955	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3956	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7_clade
sq3957	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3958	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq3959	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
sq3960	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq3961	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
sq3962	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
sq3963	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira
sq3964	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3965	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina
sq3966	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
sq3967	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
sq3968	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
sq3969	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	NA
sq3970	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	NA	NA
sq3971	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3972	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3973	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas
sq3974	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
sq3975	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3976	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter
sq3977	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA
sq3978	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus
sq3979	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
sq3980	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq3981	Bacteria	PAUC34f	NA	NA	NA	NA
sq3982	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3983	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	NA
sq3984	Bacteria	Acidobacteria	Subgroup_5	NA	NA	NA
sq3985	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
sq3986	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	NA	NA
sq3987	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045
sq3988	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3989	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NA	NA
sq3990	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
sq3991	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3992	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3993	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3994	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3995	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3996	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter
sq3997	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Occidentia
sq3998	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira
sq3999	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4000	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
sq4001	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
sq4002	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	PAUC26f
sq4003	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	NA	NA
sq4004	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	NA	NA
sq4005	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4006	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4007	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4008	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4009	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4010	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Dethiosulfatarculus
sq4011	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group	NA
sq4012	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq4013	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4014	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4015	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4016	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4017	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga
sq4018	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4019	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27
sq4020	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4021	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4022	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
sq4023	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
sq4024	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4025	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA
sq4026	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4027	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA
sq4028	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4029	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4030	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4031	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium
sq4032	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4033	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4034	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4035	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4036	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq4037	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Pseudozobellia
sq4038	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
sq4039	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
sq4040	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq4041	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4042	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
sq4043	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4044	Bacteria	PAUC34f	NA	NA	NA	NA
sq4045	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	NA
sq4046	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesonia
sq4047	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
sq4048	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4049	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4050	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella
sq4051	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga
sq4052	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4053	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marivirga
sq4054	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sedimentitalea
sq4055	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4056	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus
sq4057	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
sq4058	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium
sq4059	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
sq4060	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira
sq4061	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA
sq4062	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4063	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA
sq4064	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	NA
sq4065	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4066	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207
sq4067	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27
sq4068	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4069	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4070	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq4071	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
sq4072	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq4073	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4074	Bacteria	Planctomycetes	Pla3_lineage	NA	NA	NA
sq4075	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4076	Bacteria	Planctomycetes	Pla4_lineage	NA	NA	NA
sq4077	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4078	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
sq4079	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4080	Bacteria	BRC1	NA	NA	NA	NA
sq4081	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4082	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4083	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
sq4084	Bacteria	Planctomycetes	OM190	NA	NA	NA
sq4085	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
sq4086	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq4087	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4088	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq4089	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA
sq4090	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	NA	NA
sq4091	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq4092	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	NA
sq4093	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Sva1033	NA
sq4094	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4095	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia
sq4096	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4097	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
sq4098	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
sq4099	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4100	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq4101	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4102	Bacteria	Acidobacteria	Subgroup_15	NA	NA	NA
sq4103	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq4104	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter
sq4105	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4106	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq4107	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
sq4108	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sq4109	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
sq4110	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq4111	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter
sq4112	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
sq4113	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq4114	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4115	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq4116	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA
sq4117	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4118	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
sq4119	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
sq4120	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopelagicus
sq4121	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4122	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4123	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4124	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
sq4125	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
sq4126	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4127	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
sq4128	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq4129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4130	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4131	Bacteria	Planctomycetes	Pla3_lineage	NA	NA	NA
sq4132	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4133	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4134	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq4135	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter
sq4136	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
sq4137	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA
sq4138	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
sq4139	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter
sq4140	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	NA
sq4141	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
sq4142	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA
sq4143	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4144	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4145	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter
sq4146	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4147	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4148	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4149	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4150	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4151	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq4152	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4153	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4154	Bacteria	Planctomycetes	OM190	NA	NA	NA
sq4155	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
sq4156	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4157	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4158	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4159	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq4160	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4161	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4162	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq4163	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq4164	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4165	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq4166	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4167	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4168	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA
sq4169	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4170	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
sq4171	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
sq4172	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4173	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4174	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq4175	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	Diplosphaera
sq4176	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq4177	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4178	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq4179	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Arctic95B-14	NA
sq4180	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA
sq4181	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4182	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA
sq4183	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4184	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq4185	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4186	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4187	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
sq4188	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
sq4189	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aurantimonas
sq4190	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira
sq4191	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4192	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
